m,avcol,chi,mult
13,5.400356930398572,3,1
13,5.400969109630527,3,2
13,5.401194029850746,3,1
13,5.401234567901234,3,21
13,5.401381909547739,3,1
13,5.401785714285714,3,1
13,5.402416918429003,3,3
13,5.402550091074681,3,8
13,5.402557856272838,3,1
13,5.402701043585021,3,2
13,5.402912621359223,3,10
13,5.403422982885085,3,1
13,5.403519417475728,3,7
13,5.404371584699454,3,9
13,5.404833836858006,3,1
13,5.404878048780488,3,4
13,5.405422057917437,3,22
13,5.405590062111801,3,1
13,5.405952380952381,3,1
13,5.405970149253731,3,1
13,5.405988023952096,3,1
13,5.406326034063261,3,12
13,5.406686930091185,3,8
13,5.406841783750764,3,2
13,5.4072039072039075,3,2
13,5.407292954264524,3,4
13,5.407894736842105,3,1
13,5.408492822966507,3,1
13,5.4086744043982895,3,1
13,5.409146341463415,3,5
13,5.409383033419023,3,9
13,5.409535452322738,3,2
13,5.410179640718563,3,1
13,5.410336239103362,3,2
13,5.41039755351682,3,1
13,5.410975609756098,3,13
13,5.411009174311927,3,1
13,5.411035337879727,3,1
13,5.41128526645768,3,6
13,5.411512553582364,3,3
13,5.41250751653638,3,1
13,5.412950519242517,3,37
13,5.4129901960784315,3,4
13,5.413268411442483,3,4
13,5.413496932515337,3,2
13,5.413705583756345,3,2
13,5.413856529736358,3,5
13,5.414457831325302,3,1
13,5.414694894146949,3,35
13,5.4153374233128835,3,4
13,5.415536374845869,3,1
13,5.415896487985212,3,1
13,5.416206261510129,3,2
13,5.41625,3,3
13,5.4164077066500935,3,1
13,5.417690417690418,3,2
13,5.41820418204182,3,7
13,5.418260333127699,3,2
13,5.418284283030682,3,11
13,5.418590143480973,3,39
13,5.419082125603865,3,1
13,5.419334975369458,3,8
13,5.419631901840491,3,8
13,5.419692307692308,3,15
13,5.420199501246882,3,6
13,5.420271940667491,3,1
13,5.420566502463054,3,2
13,5.420630018529957,3,2
13,5.420856610800745,3,1
13,5.421217827997489,3,38
13,5.42150803461063,3,1
13,5.421768707482993,3,1
13,5.422057917436845,3,4
13,5.42214983713355,3,4
13,5.422435897435897,3,1
13,5.4225181598062955,3,1
13,5.422648514851486,3,3
13,5.423195558297348,3,8
13,5.423529411764706,3,1
13,5.424015009380863,3,1
13,5.424074074074074,3,16
13,5.424148606811145,3,3
13,5.4243161094224925,3,1
13,5.424429364589759,3,1
13,5.424674519528828,3,1
13,5.424744897959184,3,3
13,5.424984306340239,3,1
13,5.425030978934324,3,1
13,5.425157232704403,3,50
13,5.425438596491228,3,18
13,5.425625,3,1
13,5.426178660049628,3,2
13,5.426370918052989,3,7
13,5.426452410383189,3,7
13,5.426534407935524,3,1
13,5.427063935443824,3,3
13,5.42741935483871,3,1
13,5.427848101265822,3,11
13,5.428571428571429,3,1
13,5.4286628278950735,3,11
13,5.428836633663367,3,2
13,5.428841309823677,3,2
13,5.4289261328367475,3,1
13,5.4294592914853945,3,2
13,5.429467084639499,3,2
13,5.42998760842627,3,5
13,5.430340557275541,3,1
13,5.430459408432977,3,1
13,5.430652311589614,3,1
13,5.430874147551147,3,1
13,5.4309701492537314,3,11
13,5.431832593532023,3,8
13,5.431860609831985,3,1
13,5.432090966519267,3,84
13,5.432192648922687,3,1
13,5.432482887367766,3,1
13,5.432484076433121,3,2
13,5.432741116751269,3,19
13,5.432919254658385,3,8
13,5.433021806853582,3,10
13,5.433100824350031,3,1
13,5.433374844333748,3,3
13,5.433734939759036,3,1
13,5.433915211970075,3,1
13,5.434267912772586,3,1
13,5.434343434343434,3,2
13,5.434644670050761,3,1
13,5.434837889383344,3,12
13,5.434946574481458,3,1
13,5.435085497150095,3,28
13,5.435286542176433,3,34
13,5.435323383084577,3,5
13,5.4354335620711165,3,13
13,5.435544430538172,3,1
13,5.435555555555555,3,1
13,5.435832274459974,3,7
13,5.436329588014981,3,2
13,5.436574372182871,3,5
13,5.436838830118233,3,5
13,5.437420178799489,3,2
13,5.4375,3,2
13,5.437617554858934,3,1
13,5.437621202327085,3,6
13,5.4378513429106805,3,6
13,5.438223938223938,3,6
13,5.438252058264725,3,1
13,5.438519447929736,3,1
13,5.43875,3,1
13,5.438839848675914,3,1
13,5.438853503184713,3,35
13,5.438977635782748,3,3
13,5.439210693825589,3,6
13,5.439375,3,1
13,5.43953934740883,3,2
13,5.439897698209719,3,2
13,5.439924906132666,3,7
13,5.440050219711237,3,1
13,5.44055068836045,3,3
13,5.440954773869347,3,3
13,5.441326530612245,3,67
13,5.442138364779874,3,2
13,5.442355889724311,3,1
13,5.442381562099872,3,1
13,5.442489000628536,3,2
13,5.442708333333333,3,1
13,5.442884492661136,3,8
13,5.443045940843298,3,1
13,5.443239795918367,3,1
13,5.4432922877511345,3,1
13,5.4435382685069005,3,6
13,5.443809523809524,3,1
13,5.443887147335423,3,2
13,5.444444444444445,3,6
13,5.444515715202052,3,5
13,5.444584382871536,3,4
13,5.444792973651192,3,1
13,5.4449339207048455,3,1
13,5.4453125,3,91
13,5.445494643982356,3,1
13,5.44572896596018,3,13
13,5.44593730006398,3,94
13,5.446084724005135,3,1
13,5.446144040790312,3,20
13,5.446451612903226,3,1
13,5.4466876971608835,3,1
13,5.446766819072502,3,1
13,5.447013487475915,3,3
13,5.4470365699873895,3,2
13,5.447334200260078,3,11
13,5.4477707006369425,3,1
13,5.44794952681388,3,1
13,5.448586118251928,3,2
13,5.448849104859335,3,1
13,5.4489928525016245,3,1
13,5.44914718888187,3,2
13,5.449163449163449,3,16
13,5.44949494949495,3,1
13,5.45,3,15
13,5.450740502253702,3,36
13,5.451032644903398,3,18
13,5.451042324699936,3,1
13,5.451093951093951,3,1
13,5.451487710219922,3,1
13,5.451612903225806,3,6
13,5.451675257731959,3,2
13,5.451948051948052,3,5
13,5.451959544879899,3,1
13,5.4525212835625405,3,2
13,5.452854393842206,3,1
13,5.452903225806452,3,37
13,5.453074433656958,3,2
13,5.453084832904884,3,64
13,5.453164556962025,3,1
13,5.453255963894262,3,17
13,5.453428201811126,3,1
13,5.4537389100126745,3,1
13,5.454015544041451,3,2
13,5.454299255247123,3,2
13,5.454834605597965,3,1
13,5.455562870309414,3,38
13,5.455605962410888,3,3
13,5.455777921239509,3,2
13,5.45601552393273,3,12
13,5.456185567010309,3,14
13,5.456375838926174,3,6
13,5.456549935149157,3,2
13,5.456636005256242,3,4
13,5.456944444444445,3,3
13,5.457013574660634,3,8
13,5.457161543492479,3,8
13,5.457364341085271,3,2
13,5.457956015523933,3,86
13,5.45814406229721,3,2
13,5.45830639948287,3,1
13,5.4583598219961855,3,1
13,5.458520900321544,3,1
13,5.458739441195582,3,2
13,5.458891013384322,3,1
13,5.459090909090909,3,1
13,5.45974025974026,3,1
13,5.459821428571429,3,1
13,5.459986987638256,3,4
13,5.460142579390797,3,84
13,5.4603381014304295,3,8
13,5.460688758934373,3,1
13,5.460777851021754,3,2
13,5.461288223812622,3,7
13,5.461638491547464,3,1
13,5.461945731303772,3,1
13,5.462086843810758,3,6
13,5.462450592885376,3,6
13,5.462580645161291,3,1
13,5.462686567164179,3,16
13,5.462890625,3,16
13,5.463035019455253,3,2
13,5.463494132985659,3,1
13,5.463843648208469,3,5
13,5.464146023468057,3,3
13,5.464285714285714,3,28
13,5.465101108936725,3,19
13,5.465449804432855,3,3
13,5.466057441253263,3,7
13,5.46613545816733,3,2
13,5.4664057403783435,3,1
13,5.466622604097819,3,15
13,5.4668021680216805,3,76
13,5.467069892473118,3,36
13,5.467196819085487,3,225
13,5.467320261437909,3,13
13,5.467447916666667,3,53
13,5.467668190725016,3,35
13,5.4678362573099415,3,1
13,5.468015665796345,3,1
13,5.468627450980392,3,4
13,5.4702419882276,3,17
13,5.470511140235911,3,3
13,5.4710906701708275,3,2
13,5.471204188481676,3,1
13,5.471512770137524,3,8
13,5.471624266144814,3,6
13,5.471858638743456,3,3
13,5.472037283621837,3,3
13,5.472108843537415,3,3
13,5.472420506164828,3,1
13,5.472477064220183,3,45
13,5.472498343273691,3,4
13,5.472715318869165,3,1
13,5.472822527832351,3,3
13,5.473442622950819,3,1
13,5.473684210526316,3,2
13,5.474442988204456,3,1
13,5.474598930481283,3,247
13,5.474720945502298,3,20
13,5.474820143884892,3,6
13,5.474967061923584,3,1
13,5.475065616797901,3,21
13,5.475312705727452,3,3
13,5.475939353988134,3,1
13,5.475954738330976,3,2
13,5.476284584980237,3,1
13,5.47628590514362,3,7
13,5.476712328767123,3,1
13,5.476728723404255,3,6
13,5.476902173913044,3,18
13,5.477317554240631,3,17
13,5.477572559366755,3,12
13,5.47766097240473,3,2
13,5.477882037533512,3,70
13,5.477916941331576,3,1
13,5.477970627503338,3,1
13,5.478547854785479,3,3
13,5.478816408876933,3,6
13,5.478947368421053,3,16
13,5.479811574697174,3,5
13,5.479841374752148,3,2
13,5.479921000658328,3,1
13,5.480184940554822,3,5
13,5.480808080808081,3,2
13,5.480821917808219,3,3
13,5.481254260395365,3,16
13,5.481824190350298,3,1
13,5.481830417227457,3,2
13,5.482130815913688,3,15
13,5.4821899736147754,3,11
13,5.482202820685023,3,200
13,5.482250502344273,3,5
13,5.482461945731304,3,13
13,5.482479784366577,3,8
13,5.482546201232033,3,1
13,5.482666666666667,3,2
13,5.482804232804233,3,3
13,5.483078964830789,3,1
13,5.483443708609271,3,2
13,5.48347943358058,3,2
13,5.484168865435357,3,6
13,5.484447385837194,3,1
13,5.485089463220676,3,11
13,5.485155195681512,3,2
13,5.48607427055703,3,2
13,5.4861580013504385,3,1
13,5.486450760079313,3,8
13,5.486486486486487,3,16
13,5.486504279131007,3,5
13,5.486542443064182,3,2
13,5.486559139784946,3,8
13,5.486737400530504,3,2
13,5.486950549450549,3,22
13,5.48695652173913,3,2
13,5.48738379814077,3,6
13,5.487491548343475,3,30
13,5.487723954877239,3,4
13,5.48937583001328,3,1
13,5.489728296885355,3,7
13,5.489837398373984,3,131
13,5.489878542510121,3,129
13,5.4900265957446805,3,1
13,5.491017964071856,3,1
13,5.49221394719025,3,3
13,5.492537313432836,3,116
13,5.492587601078167,3,2
13,5.492647058823529,3,1
13,5.492676431424767,3,2
13,5.493112947658402,3,6
13,5.49402390438247,3,4
13,5.494229463679566,3,25
13,5.49433710859427,3,1
13,5.4949966644429615,3,1
13,5.495225102319236,3,11
13,5.495314591700134,3,2
13,5.495333333333333,3,1
13,5.495652173913044,3,1
13,5.49581589958159,3,1
13,5.495850622406639,3,5
13,5.496316141995981,3,1
13,5.496603260869565,3,2
13,5.496957403651115,3,3
13,5.497222222222222,3,6
13,5.497581202487906,3,39
13,5.497607655502392,3,8
13,5.497617426820967,3,291
13,5.497936726272352,3,8
13,5.497950819672131,3,11
13,5.4979892761394105,3,2
13,5.498233215547703,3,49
13,5.4989747095010255,3,2
13,5.499331550802139,3,1
13,5.500334448160535,3,1
13,5.500335795836132,3,1
13,5.5006839945280435,3,9
13,5.501023890784983,3,45
13,5.501028101439342,3,7
13,5.501369863013698,3,6
13,5.501396648044692,3,60
13,5.501711156741957,3,1
13,5.501718213058419,3,1
13,5.501742160278746,3,1
13,5.502038043478261,3,18
13,5.502046384720328,3,41
13,5.502054794520548,3,8
13,5.50239561943874,3,2
13,5.502432244614315,3,52
13,5.502724795640327,3,5
13,5.503050847457627,3,1
13,5.503084304318026,3,63
13,5.5034246575342465,3,1
13,5.5034818941504176,3,4
13,5.5038051750380514,3,2
13,5.504115226337449,3,2
13,5.5054945054945055,3,50
13,5.505833905284832,3,17
13,5.50597329585383,3,5
13,5.506896551724138,3,1
13,5.507177033492823,3,1
13,5.507482993197279,3,1
13,5.5080363382250175,3,23
13,5.508253094910591,3,74
13,5.508591065292096,3,2
13,5.508626639061422,3,2
13,5.5093296475466484,3,1
13,5.509668508287293,3,1
13,5.509776536312849,3,1
13,5.509859154929577,3,2
13,5.509979353062629,3,24
13,5.5103163686382395,3,1
13,5.511019283746556,3,38
13,5.511355815554026,3,1
13,5.511402902557014,3,1
13,5.5116598079561046,3,1
13,5.5121107266435985,3,1
13,5.512693935119887,3,1
13,5.512909979064899,3,15
13,5.513365318711446,3,2
13,5.51340206185567,3,35
13,5.513457556935818,3,92
13,5.513629842180775,3,14
13,5.5137931034482754,3,5
13,5.513850415512465,3,8
13,5.514064697609001,3,599
13,5.514084507042254,3,3
13,5.5141242937853105,3,14
13,5.5143658023826205,3,6
13,5.514899514899515,3,1
13,5.516507703595011,3,32
13,5.516643550624133,3,6
13,5.517696044413602,3,3
13,5.517881705639615,3,1
13,5.517980636237898,3,14
13,5.518727915194346,3,3
13,5.518987341772152,3,37
13,5.519110493398193,3,26
13,5.519444444444445,3,1
13,5.520058351568198,3,4
13,5.520166898470097,3,1
13,5.520480225988701,3,1
13,5.521497919556172,3,45
13,5.52158774373259,3,8
13,5.521920668058455,3,11
13,5.522980501392758,3,2
13,5.524738675958188,3,2
13,5.525159461374911,3,6
13,5.525614035087719,4,1
13,5.5259786476868324,3,41
13,5.526168876482903,3,11
13,5.527234636871508,3,4
13,5.528301886792453,3,2
13,5.529741077676697,3,5
13,5.529871977240398,3,19
13,5.530077848549186,3,5
13,5.530670470756062,3,483
13,5.53080229226361,3,6
13,5.531295487627365,3,18
13,5.531498913830558,3,46
13,5.5346181299072095,3,1
13,5.535534816941852,3,4
13,5.536200716845878,3,2
13,5.536376604850214,3,6
13,5.536550745209368,4,2
13,5.536637931034483,3,25
13,5.537742631200575,3,1
13,5.537784299339692,3,2
13,5.539068100358423,3,191
13,5.539236861051116,3,46
13,5.539568345323741,3,6
13,5.540381791483113,3,182
13,5.540676745860331,3,1
13,5.541007194244604,3,3
13,5.541159627773801,3,11
13,5.541263940520446,3,1
13,5.542177361211247,3,64
13,5.542507204610951,3,2
13,5.542857142857143,3,73
13,5.544011544011544,3,5
13,5.545051698670606,4,1
13,5.546104360257327,4,4
13,5.546636085626911,3,7
13,5.5476190476190474,3,3
13,5.547738693467337,4,1
13,5.547756874095514,3,161
13,5.547794117647059,3,23
13,5.549483013293944,3,2
13,5.549707602339181,4,6
13,5.551523947750363,3,20
13,5.552346570397112,4,32
13,5.552498189717596,3,2
13,5.552593659942363,4,2
13,5.554484803558191,3,11
13,5.557412790697675,3,1
13,5.55918663761801,4,3
13,5.561224489795919,4,26
13,5.561285500747384,3,1
13,5.561338289962825,3,1
13,5.5641399416909625,4,3
13,5.565058479532164,4,36
13,5.565885797950219,4,1
13,5.566391597899475,3,1
13,5.566417910447761,3,34
13,5.5664439495174465,4,24
13,5.567018072289157,4,3
13,5.567041198501872,3,479
13,5.567547723935389,4,3
13,5.5686994856723,4,1
13,5.568807339449541,3,85
13,5.569422776911076,3,2
13,5.570272259013981,4,8
13,5.570668693009119,4,12
13,5.571428571428571,4,7
13,5.573199070487994,4,1
13,5.573353293413174,4,9
13,5.573363431151241,3,1
13,5.574169741697417,4,20
13,5.577893175074184,4,1
13,5.578512396694215,4,9
13,5.578549848942598,3,6
13,5.580377358490566,4,1
13,5.580669144981413,4,3
13,5.581132075471698,4,96
13,5.581845238095238,4,1
13,5.583457526080477,4,4
13,5.583710407239819,4,16
13,5.585606060606061,4,5
13,5.586635586635587,3,3
13,5.589861751152074,4,3
13,5.590874524714829,4,17
13,5.593920498830865,3,39
13,5.59480122324159,4,209
13,5.596837944664031,4,6
13,5.598159509202454,4,2
13,5.600461893764434,4,7
13,5.601694915254237,4,7
13,5.602929838087896,4,1
13,5.6035411855273285,4,2
13,5.604633204633204,4,50
13,5.606750392464678,4,95
13,5.6088303640588695,4,28
13,5.6089644513137555,4,2
13,5.616523772408418,4,1
13,5.620031796502385,4,38
13,5.621468926553672,4,6
13,5.622204472843451,4,1
13,5.625698324022347,4,14
13,5.627403846153846,4,341
13,5.627906976744186,4,2
13,5.631751227495909,4,37
13,5.6336553945249594,4,12
13,5.645292207792208,4,4
13,5.6471558120362735,4,1
13,5.65195670274771,4,116
13,5.656462585034014,4,12
13,5.666374012291484,4,5
13,5.672881355932203,4,15
13,5.675468483816013,4,1
13,5.679760888129803,4,56
13,5.681779298545766,4,2
13,5.684347826086957,4,5
13,5.694564279551337,4,4
13,5.703014184397163,4,79
13,5.713523131672598,4,1
13,5.725850965961362,4,15
13,5.76844262295082,4,1
13,5.7724609375,4,7
13,5.883720930232558,5,1
13,5.888297872340425,5,13
13,5.905390539053905,5,6
13,5.954491017964072,5,1
14,5.220638540478905,2,1
14,5.248541423570595,2,1
14,5.264497041420118,2,1
14,5.279686558167571,2,1
14,5.2797583081571,2,1
14,5.296951219512195,2,7
14,5.305315203955501,2,4
14,5.3090796019900495,2,1
14,5.317011927181419,2,1
14,5.317271589486858,2,4
14,5.321003134796238,2,3
14,5.323047858942066,2,2
14,5.3293070565797835,2,1
14,5.330588980367321,2,6
14,5.3354591836734695,2,2
14,5.336741214057508,3,1
14,5.337612323491656,2,1
14,5.338491295938105,3,1
14,5.340153452685422,2,3
14,5.343850611719253,2,1
14,5.345559845559846,2,1
14,5.346228239845261,2,3
14,5.346451612903226,2,2
14,5.347741935483871,2,1
14,5.348612007746934,2,2
14,5.352826510721248,2,1
14,5.353569046030687,3,3
14,5.354817708333333,2,1
14,5.355237475601822,2,1
14,5.357235984354628,2,2
14,5.357654723127036,2,1
14,5.357744653272845,3,1
14,5.360655737704918,2,1
14,5.360838244924689,2,1
14,5.361548556430447,2,1
14,5.3619233268356075,3,1
14,5.363994743758213,2,2
14,5.3654723127035835,3,1
14,5.366820885657634,3,1
14,5.367014341590613,3,1
14,5.369521240728253,3,2
14,5.370860927152318,2,1
14,5.371484630477436,3,1
14,5.371879106438896,3,1
14,5.374671916010499,3,5
14,5.377421509686039,2,1
14,5.38079247817327,3,3
14,5.385894876912841,3,2
14,5.38683680322364,3,1
14,5.38707528314457,3,1
14,5.388203017832647,3,1
14,5.389593062041361,3,1
14,5.39,3,1
14,5.390094979647219,3,1
14,5.390128465179175,3,23
14,5.391711229946524,3,1
14,5.3939597315436245,3,1
14,5.394085281980743,3,2
14,5.394826412525528,3,2
14,5.396503496503496,3,4
14,5.399193548387097,3,3
14,5.399865138233311,3,1
14,5.4,3,1
14,5.401080351114112,3,1
14,5.401484480431849,3,1
14,5.402017291066282,3,2
14,5.402932960893855,3,11
14,5.403106009453072,3,1
14,5.403651115618661,3,1
14,5.404401650618982,3,7
14,5.405020352781547,3,1
14,5.406081081081081,3,1
14,5.4069602272727275,3,1
14,5.4070247933884295,3,7
14,5.407608695652174,3,1
14,5.40787623066104,3,3
14,5.4093444909344495,3,2
14,5.409655172413793,3,6
14,5.410047522063816,3,1
14,5.411042944785276,3,1
14,5.411479944674966,3,7
14,5.412005457025921,3,1
14,5.413911845730028,3,1
14,5.414176511466296,3,3
14,5.4146174863387975,3,1
14,5.415800415800415,3,5
14,5.416267942583732,3,1
14,5.416666666666667,3,1
14,5.416840640222686,3,7
14,5.418493150684932,3,1
14,5.419067215363512,3,1
14,5.419107391910739,3,1
14,5.419512195121952,3,3
14,5.420138888888889,3,7
14,5.420150788211103,3,1
14,5.4209059233449475,3,1
14,5.421199442119944,3,2
14,5.421499292786422,3,22
14,5.4223901098901095,3,1
14,5.422614840989399,3,5
14,5.424157303370786,3,1
14,5.424561403508772,3,5
14,5.425034387895461,3,1
14,5.425106990014266,3,2
14,5.425622775800711,3,10
14,5.426172148355493,3,2
14,5.426350851221318,3,1
14,5.4263674614305755,3,5
14,5.42676944639103,3,1
14,5.426786953504511,3,1
14,5.427090532135453,3,1
14,5.428270042194093,3,1
14,5.429382540809084,3,1
14,5.429577464788732,3,3
14,5.429978888106967,3,1
14,5.43005540166205,3,1
14,5.430780042164441,3,8
14,5.430854760250174,3,1
14,5.431289640591967,3,1
14,5.431578947368421,3,4
14,5.43169014084507,3,1
14,5.432226832641771,3,1
14,5.432299012693935,3,4
14,5.432857142857143,3,6
14,5.433189655172414,3,14
14,5.433647570703409,3,1
14,5.433726578764746,3,1
14,5.433895921237694,3,2
14,5.434015525758645,3,1
14,5.434343434343434,3,1
14,5.434350603264726,3,1
14,5.434628975265018,3,2
14,5.434907010014306,3,1
14,5.435643564356436,3,5
14,5.43584379358438,3,1
14,5.4361702127659575,3,1
14,5.436350777934936,3,3
14,5.436968838526912,3,1
14,5.437367303609342,3,2
14,5.437717466945024,3,1
14,5.4377249820014395,3,16
14,5.4384949348769895,3,5
14,5.438521677327648,3,1
14,5.438718662952646,3,1
14,5.4390934844192635,3,10
14,5.439327485380117,3,2
14,5.439339554917445,3,1
14,5.439458689458689,3,1
14,5.439857651245552,3,1
14,5.44,3,1
14,5.440256045519203,3,1
14,5.440501043841336,3,1
14,5.441032798325192,3,1
14,5.44115523465704,3,7
14,5.4412811387900355,3,1
14,5.441992882562277,3,1
14,5.442622950819672,3,3
14,5.442786069651741,3,7
14,5.443321299638989,3,1
14,5.443651925820257,3,1
14,5.4438775510204085,3,2
14,5.444121915820029,3,11
14,5.444207533759773,3,1
14,5.444365192582025,3,1
14,5.445,3,1
14,5.445396145610278,3,1
14,5.445558739255015,3,1
14,5.445730824891462,3,19
14,5.446545454545454,3,5
14,5.44674767691208,3,1
14,5.4471428571428575,3,2
14,5.4477825464949925,3,4
14,5.448177269478199,3,1
14,5.448348559381588,3,1
14,5.448979591836735,3,6
14,5.448994252873563,3,1
14,5.449358059914408,3,3
14,5.449367088607595,3,1
14,5.449389806173726,3,2
14,5.449534717251253,3,1
14,5.449561403508772,3,2
14,5.450331125827814,3,1
14,5.450359712230216,3,1
14,5.450573065902579,3,2
14,5.451023391812866,3,2
14,5.451378809869376,3,1
14,5.451612903225806,3,1
14,5.4517985611510795,3,2
14,5.4519368723099,3,1
14,5.451957295373665,3,1
14,5.451985559566787,3,1
14,5.452329749103943,3,3
14,5.452979181622398,3,1
14,5.453170028818444,3,3
14,5.45326409495549,3,19
14,5.453371592539455,3,1
14,5.453563714902808,3,1
14,5.453615777940103,3,23
14,5.453818181818182,3,22
14,5.454014598540146,3,6
14,5.454154727793696,3,7
14,5.4543429844097995,3,1
14,5.454614220877458,3,5
14,5.454741379310345,3,10
14,5.4548083875632685,3,1
14,5.454938716654651,3,1
14,5.454948301329394,3,6
14,5.455278592375366,3,1
14,5.455547391623806,3,1
14,5.455988455988456,3,1
14,5.4566813509544785,3,2
14,5.456709956709957,3,1
14,5.456834532374101,3,1
14,5.456845238095238,3,22
14,5.457039711191336,3,2
14,5.45735294117647,3,2
14,5.457369942196531,3,1
14,5.457553956834532,3,2
