sig,m,avcol,chi
GICXZ[,13,5.38421052631579,4
GWCW~K,13,5.388297872340425,4
GC?Jz{,13,5.388297872340425,4
G?@X~[,13,5.388297872340425,4
G?YPj{,13,5.388297872340425,4
GC@Xz[,13,5.388297872340425,4
G_BHx{,13,5.388297872340425,4
GCDbX{,13,5.388297872340425,4
G?DDz{,13,5.388297872340425,4
GwD_w{,13,5.388297872340425,4
G_C^H{,13,5.388297872340425,4
G@QHj{,13,5.388297872340425,4
GPDIX{,13,5.388297872340425,4
GOD_z{,13,5.388297872340425,4
G?AZZ{,13,5.388297872340425,4
GP@Gz{,13,5.388297872340425,4
GGE[zo,13,5.388297872340425,4
G@OuX{,13,5.388297872340425,4
G?Fax{,13,5.388297872340425,4
GACi|[,13,5.388297872340425,4
G?JQx{,13,5.388297872340425,4
G_?g~{,13,5.388297872340425,4
G?D_~{,13,5.388297872340425,4
G_G]X{,13,5.388297872340425,4
G@AIz{,13,5.388297872340425,4
GG?[~[,13,5.388297872340425,4
G@@Kz{,13,5.388297872340425,4
GC@Hz{,13,5.388297872340425,4
G`?H}{,13,5.388297872340425,4
G?C^F{,13,5.388297872340425,4
GAIHy{,13,5.388297872340425,4
GP?Iz{,13,5.388297872340425,4
GH?Kz{,13,5.388297872340425,4
GQ?Hz{,13,5.388297872340425,4
GOOqx{,13,5.388297872340425,4
GK?[z[,13,5.388297872340425,4
GCOix{,13,5.388297872340425,4
G@NEH{,13,5.388297872340425,4
GCdbH{,13,5.388297872340425,4
G@NEJs,13,5.388297872340425,4
G?N@y{,13,5.388297872340425,4
GOD`y{,13,5.388297872340425,4
G`?G~{,13,5.388297872340425,4
G?F`r{,13,5.388297872340425,4
G?CZ^[,13,5.388297872340425,4
G?C^J{,13,5.388297872340425,4
GCCZZ[,13,5.388297872340425,4
G?dax{,13,5.388297872340425,4
G?Op}{,13,5.388297872340425,4
G?AJz{,13,5.388297872340425,4
G?@J|{,13,5.388297872340425,4
G?D@~{,13,5.388297872340425,4
GQ?gz{,13,5.388297872340425,4
GE?h]{,13,5.388297872340425,4
G@?M^{,13,5.388297872340425,4
G@pHjk,13,5.388297872340425,4
G?cZJ{,13,5.388297872340425,4
GAgih{,13,5.388297872340425,4
GGcZK{,13,5.388297872340425,4
G@pHh{,13,5.388297872340425,4
G?oXj{,13,5.388297872340425,4
GKCXZ[,13,5.388297872340425,4
G_C~@{,13,5.388297872340425,4
G?Og~{,13,5.388297872340425,4
Gh?Gz{,13,5.388297872340425,4
GCDHZ{,13,5.388297872340425,4
G?RHx{,13,5.388297872340425,4
G@_YZ{,13,5.388297872340425,4
G@N?y{,13,5.388297872340425,4
GJ?K\{,13,5.388297872340425,4
GCDHz[,13,5.388297872340425,4
G@@G~{,13,5.388297872340425,4
GGD_|{,13,5.388297872340425,4
GB?K^{,13,5.388297872340425,4
G?DH~[,13,5.388297872340425,4
GGC[^[,13,5.388297872340425,4
G?`Hz{,13,5.388297872340425,4
G??J~{,13,5.388297872340425,4
G?G]Z{,13,5.388297872340425,4
GH?G~{,13,5.388297872340425,4
G?`ix{,13,5.388297872340425,4
G?Pkx{,13,5.388297872340425,4
GGD`{{,13,5.388297872340425,4
GAGg}{,13,5.388297872340425,4
G_F@x{,13,5.388297872340425,4
G?@H~{,13,5.388297872340425,4
GAGky{,13,5.388297872340425,4
GCGiy{,13,5.388297872340425,4
G?F@z{,13,5.388297872340425,4
G?Dcz{,13,5.388297872340425,4
G@?]Z{,13,5.388297872340425,4
GC?ZZ{,13,5.388297872340425,4
G@MAN{,13,5.388297872340425,4
G?D`}{,13,5.388297872340425,4
G@@H}{,13,5.388297872340425,4
GGC^D{,13,5.388297872340425,4
G@@ix{,13,5.391304347826087,4
G?Gqz{,13,5.391304347826087,4
G?WXj{,13,5.391304347826087,4
GGDax{,13,5.391304347826087,4
G?Dbr{,13,5.391304347826087,4
G?TPx{,13,5.391304347826087,4
G?Wqx{,13,5.391304347826087,4
GASpX{,13,5.391304347826087,4
G@Oix{,13,5.391304347826087,4
GGCXzw,13,5.391304347826087,4
G?DXzs,13,5.391304347826087,4
G@Ogz{,13,5.391304347826087,4
GHGWx{,13,5.398876404494382,4
G@CXz[,13,5.398876404494382,4
G`GWx{,13,5.398876404494382,4
G@GWz{,13,5.398876404494382,4
G@GXy{,13,5.398876404494382,4
G?opzk,13,5.413043478260869,4
GGDH{{,13,5.413043478260869,4
GGAYx{,13,5.413043478260869,4
GWCYX{,13,5.413043478260869,4
GWCW}[,13,5.413043478260869,4
GGEIx{,13,5.413043478260869,4
GG?X}{,13,5.413043478260869,4
GW?W}{,13,5.413043478260869,4
GGCX}[,13,5.413043478260869,4
GGGW}{,13,5.413043478260869,4
GEChZ[,13,5.413043478260869,4
GHC[Y{,13,5.413043478260869,4
GWC[yw,13,5.415300546448087,4
GgGW{{,13,5.423076923076923,4
Go?Yx{,13,5.423076923076923,4
GGCix{,13,5.424581005586592,4
GG@Xx{,13,5.424581005586592,4
G?XPx{,13,5.424581005586592,4
GI?gz{,13,5.424581005586592,4
GGOXx{,13,5.424581005586592,4
GGCX}w,13,5.438888888888889,4
GGDXs{,13,5.438888888888889,4
GXCWy[,13,5.438888888888889,4
G?G{y{,13,5.445714285714286,4
G??X~{,13,5.445714285714286,4
GACX\{,13,5.445714285714286,4
GW?Wz{,13,5.445714285714286,4
G?K}`{,13,5.445714285714286,4
GG?W~{,13,5.445714285714286,4
GGC^B{,13,5.445714285714286,4
G?dPx{,13,5.445714285714286,4
G@OX{{,13,5.445714285714286,4
G?OX|{,13,5.445714285714286,4
G?GY|{,13,5.445714285714286,4
GG_Wz{,13,5.445714285714286,4
G_GWz{,13,5.445714285714286,4
G?GW~{,13,5.445714285714286,4
G??\z{,13,5.445714285714286,4
G?Cx}[,13,5.445714285714286,4
G?Cz[{,13,5.445714285714286,4
GGCW~[,13,5.445714285714286,4
G?`Xx{,13,5.445714285714286,4
G?D`|{,13,5.445714285714286,4
GGCX\{,13,5.445714285714286,4
GGC\X{,13,5.445714285714286,4
GGC{p{,13,5.445714285714286,4
GPCYY{,13,5.445714285714286,4
GJ?G^{,13,5.445714285714286,4
GG?X|{,13,5.445714285714286,4
G?hPx{,13,5.445714285714286,4
G`?Hz{,13,5.445714285714286,4
GA_hx{,13,5.445714285714286,4
GCCZX{,13,5.445714285714286,4
G@`Hx{,13,5.445714285714286,4
G@CX}[,13,5.445714285714286,4
GODHy{,13,5.445714285714286,4
G?CX~[,13,5.445714285714286,4
G?CZ\{,13,5.445714285714286,4
G_D`x{,13,5.445714285714286,4
GG?[z{,13,5.445714285714286,4
G_oph{,13,5.445714285714286,4
G_?Xz{,13,5.445714285714286,4
G?opx{,13,5.445714285714286,4
G_Opx{,13,5.445714285714286,4
G?@X|{,13,5.445714285714286,4
GWCWz[,13,5.445714285714286,4
G??x}{,13,5.445714285714286,4
G?Cx~K,13,5.445714285714286,4
GgCXX{,13,5.445714285714286,4
G?GX}{,13,5.445714285714286,4
G_DHx{,13,5.445714285714286,4
GGCkx{,13,5.445714285714286,4
G@?Lz{,13,5.445714285714286,4
G@?H~{,13,5.445714285714286,4
GGC[z[,13,5.445714285714286,4
GeChX[,13,5.445714285714286,4
G?Ox|k,13,5.445714285714286,4
GwC^?{,13,5.445714285714286,4
G_?xy{,13,5.445714285714286,4
G_CXz[,13,5.445714285714286,4
GGC[zw,13,5.445714285714286,4
GICXX{,13,5.459770114942529,4
G?@Xz{,13,5.470238095238095,4
G?Sqx{,13,5.470238095238095,4
G@?Jz{,13,5.470238095238095,4
GGCZX{,13,5.470238095238095,4
G?DXr{,13,5.470238095238095,4
G?DXz[,13,5.470238095238095,4
G?Oxy{,13,5.470238095238095,4
G?DHz{,13,5.470238095238095,4
G@PHx{,13,5.470238095238095,4
GGCXZ{,13,5.470238095238095,4
G?D`z{,13,5.470238095238095,4
G??Zz{,13,5.470238095238095,4
GGD_z{,13,5.470238095238095,4
GG?Xz{,13,5.470238095238095,4
G?CZZ{,13,5.470238095238095,4
G@GXx{,13,5.506666666666667,4
G??xz{,13,5.522292993630574,4
G?GXz{,13,5.522292993630574,4
G@DHx{,13,5.522292993630574,4
G_?xx{,13,5.522292993630574,4
G_GXx{,13,5.522292993630574,4
G?Oxx{,13,5.522292993630574,4
G?HXx{,13,5.522292993630574,4
GGCYx{,13,5.661971830985915,5
GWCWx{,13,5.666666666666667,5
GOCXy{,13,5.666666666666667,5
GWCWy{,13,5.666666666666667,5
GGCW|{,13,5.666666666666667,5
G?EYx{,13,5.666666666666667,5
G?CW~{,13,5.666666666666667,5
G?CX}{,13,5.666666666666667,5
G?Cxy{,13,5.6838235294117645,5
G?CXz{,13,5.6838235294117645,5
GGCXx{,13,5.6838235294117645,5
G_CXx{,13,5.6838235294117645,5
GwCWw{,13,5.6838235294117645,5
GGCWz{,13,5.6838235294117645,5
G?Cxx{,13,5.733870967741935,5
G?@~vo,14,4.910344827586207,2
GC`zro,14,4.9298245614035086,2
G`iayw,14,4.946236559139785,2
G?`zvo,14,5.019230769230769,3
G_Azvo,14,5.052,3
GAPd|w,14,5.053061224489796,3
Gs?Jzw,14,5.053061224489796,3
G?Qzvo,14,5.075,3
G_\tc[,14,5.077551020408163,3
GDhYrK,14,5.083682008368201,3
GAKu^W,14,5.083682008368201,3
GIQxps,14,5.085106382978723,3
G?\rc{,14,5.085106382978723,3
G?Dzvo,14,5.085106382978723,3
G??^~w,14,5.087719298245614,3
G@?N~w,14,5.087719298245614,3
G@C^^W,14,5.095238095238095,3
GCW^Ng,14,5.102127659574468,3
GKoxqk,14,5.102127659574468,3
G?Ezvo,14,5.105263157894737,3
G@G]}w,14,5.113122171945701,3
GCwZjg,14,5.126086956521739,3
GAO|tw,14,5.128888888888889,3
Go\Pk[,14,5.131578947368421,3
G??~vw,14,5.132743362831858,3
GKOxu[,14,5.134529147982063,3
GdTPX[,14,5.134529147982063,3
G?o~fg,14,5.136563876651983,3
G?XT|w,14,5.148837209302326,3
GAOl|w,14,5.148837209302326,3
GOFBzw,14,5.148837209302326,3
GC`bzw,14,5.148837209302326,3
G?`ztk,14,5.148837209302326,3
GC`jrw,14,5.149321266968326,3
GBG]^W,14,5.1506849315068495,3
GqKsY[,14,5.151785714285714,3
GHGY}w,14,5.153488372093023,3
GYOxo{,14,5.153488372093023,3
GIOxs{,14,5.153488372093023,3
GIKs][,14,5.154545454545454,3
G@dR^W,14,5.154545454545454,3
G?\te[,14,5.154545454545454,3
G?Xs~c,14,5.154545454545454,3
GCsjjg,14,5.154545454545454,3
GB_Z^W,14,5.154545454545454,3
G`iRYw,14,5.155555555555556,3
G?Az~o,14,5.158371040723982,3
GQOxs{,14,5.160377358490566,3
GHG[}w,14,5.160377358490566,3
G?Bzrs,14,5.162037037037037,3
G?@zvs,14,5.162037037037037,3
G?`zrs,14,5.162037037037037,3
G?}reK,14,5.162162162162162,3
GJX_w{,14,5.1658536585365855,3
GIOxp{,14,5.1658536585365855,3
G@D^VW,14,5.1658986175115205,3
GDZ?~K,14,5.166666666666667,3
G_]tQk,14,5.171945701357466,3
G?svNg,14,5.1720930232558135,3
GCSnNg,14,5.1720930232558135,3
G_@|rs,14,5.175925925925926,3
GK`Xzo,14,5.175925925925926,3
GEwXjK,14,5.177570093457944,3
G?Dfvw,14,5.180094786729858,3
G?Gu~w,14,5.180094786729858,3
G?Ku^w,14,5.181818181818182,3
G?Kv]w,14,5.181818181818182,3
G@G}uw,14,5.181818181818182,3
GdCZZW,14,5.182242990654205,3
GoKq}W,14,5.182242990654205,3
GII[vK,14,5.182242990654205,3
G?pp~c,14,5.188405797101449,3
GECj^W,14,5.188405797101449,3
G?Mzv_,14,5.188405797101449,3
G?mrrg,14,5.188405797101449,3
GCSr^W,14,5.188405797101449,3
GoTPxw,14,5.189320388349515,3
G@GZzw,14,5.191489361702128,3
G@`zto,14,5.1923076923076925,3
G`r@xw,14,5.1923076923076925,3
G`CZ^W,14,5.1923076923076925,3
G?hZtk,14,5.1923076923076925,3
GGeRZw,14,5.1923076923076925,3
G@TT\[,14,5.1923076923076925,3
GBY_{{,14,5.1923076923076925,3
GBGk}w,14,5.1923076923076925,3
G@Sml[,14,5.1923076923076925,3
G@H]vW,14,5.193396226415095,3
GDYInK,14,5.194312796208531,3
G?Pt~o,14,5.197183098591549,3
GQP`{{,14,5.199029126213592,3
GIb@x{,14,5.199029126213592,3
G_lu`[,14,5.2,3
GCozrg,14,5.203791469194313,3
G@PL|w,14,5.203980099502488,3
G??}~w,14,5.203980099502488,3
G?EJ~w,14,5.203980099502488,3
G?_r~w,14,5.203980099502488,3
G?Eb~w,14,5.203980099502488,3
G`?J~w,14,5.203980099502488,3
G?aZzw,14,5.203980099502488,3
G@LU^W,14,5.204878048780488,3
G@H]tw,14,5.204878048780488,3
G?V`~c,14,5.204878048780488,3
GGc^Ng,14,5.204878048780488,3
G?Tttw,14,5.204878048780488,3
G@IY~o,14,5.204878048780488,3
G?_z~o,14,5.20873786407767,3
G?Qzts,14,5.20873786407767,3
G_?zvw,14,5.20873786407767,3
G?`r~o,14,5.20873786407767,3
G?Azvs,14,5.20873786407767,3
G?O|vw,14,5.20873786407767,3
G?YZno,14,5.20952380952381,3
G`]RK[,14,5.2105263157894735,3
GBJKvK,14,5.2105263157894735,3
GoMQzW,14,5.2105263157894735,3
G@G^]w,14,5.21078431372549,3
GaKsZ[,14,5.211822660098522,3
GcKqzW,14,5.211822660098522,3
GPTP][,14,5.211822660098522,3
GBFLR[,14,5.211822660098522,3
G`IYvK,14,5.214285714285714,3
GAebZw,14,5.215686274509804,3
G_MRZw,14,5.215686274509804,3
G_Hszs,14,5.215686274509804,3
GQEJZw,14,5.215686274509804,3
GHIYq{,14,5.21608040201005,3
G@H]rw,14,5.21608040201005,3
GAKuZ[,14,5.21608040201005,3
GAKq^[,14,5.21608040201005,3
GBGi}w,14,5.21608040201005,3
GDX_y{,14,5.21608040201005,3
GALLj[,14,5.21608040201005,3
GJY_w{,14,5.21608040201005,3
G@HZuw,14,5.21608040201005,3
GAOx~o,14,5.21608040201005,3
GJOxs[,14,5.21608040201005,3
GMgYXk,14,5.216346153846154,3
GCDnVg,14,5.216346153846154,3
G??z~w,14,5.216494845360825,3
G?GZ~w,14,5.216494845360825,3
G?@zt{,14,5.216494845360825,3
G?`zp{,14,5.216494845360825,3
G?dbzw,14,5.216494845360825,3
G_GZzw,14,5.216494845360825,3
G_@zp{,14,5.216494845360825,3
G@`Jzw,14,5.216494845360825,3
G@EJzw,14,5.216494845360825,3
G?Db~w,14,5.216494845360825,3
G?IZzw,14,5.216494845360825,3
G?Fbzw,14,5.216494845360825,3
GQOX|w,14,5.217171717171717,3
GAK]\k,14,5.217171717171717,3
G@H]s{,14,5.217171717171717,3
GHC]^W,14,5.217821782178218,3
G?urb[,14,5.217821782178218,3
GEhXrK,14,5.217821782178218,3
GAHe|w,14,5.221674876847291,3
G?dffw,14,5.221674876847291,3
GAG^Nw,14,5.221674876847291,3
GSPDzw,14,5.221674876847291,3
Go[si[,14,5.223300970873787,3
G`qihs,14,5.2288557213930345,3
GKSp][,14,5.2288557213930345,3
G`QXvK,14,5.2288557213930345,3
GCJJrw,14,5.2288557213930345,3
GCDjvW,14,5.2288557213930345,3
GqGR[{,14,5.2288557213930345,3
G?fbrw,14,5.2288557213930345,3
GCDnRw,14,5.2288557213930345,3
GKCZ^W,14,5.230769230769231,3
GGcmh{,14,5.230769230769231,3
GAQh|s,14,5.230769230769231,3
GKEJZw,14,5.230769230769231,3
GAEj\s,14,5.230769230769231,3
GMgWzK,14,5.231155778894473,3
GAWs|w,14,5.232673267326732,3
G`AZ^o,14,5.233009708737864,3
GkSsX[,14,5.234146341463415,3
GsX_w{,14,5.234146341463415,3
GIcp][,14,5.235,3
GBPd[{,14,5.235,3
GGS|e[,14,5.235,3
GALe\k,14,5.235,3
GAEj^o,14,5.235,3
GElHjK,14,5.235,3
GKshik,14,5.235,3
G@FNRw,14,5.235,3
GHUP][,14,5.235,3
GkKoy[,14,5.236180904522613,3
GHqO~K,14,5.236180904522613,3
G@GZ}w,14,5.2368421052631575,3
G@GY~w,14,5.2368421052631575,3
GAOxt{,14,5.2368421052631575,3
G@HX}s,14,5.2368421052631575,3
G@SZl[,14,5.2368421052631575,3
GPHYp{,14,5.2368421052631575,3
GPHYq{,14,5.2368421052631575,3
G@HZs{,14,5.2368421052631575,3
G`GYzw,14,5.2368421052631575,3
G@TP|[,14,5.2368421052631575,3
G?Mrrw,14,5.2368421052631575,3
G@G]^w,14,5.237113402061856,3
G@omh{,14,5.237113402061856,3
G?Fb~o,14,5.2388059701492535,3
G?Snlw,14,5.2388059701492535,3
Gc[pi[,14,5.24,3
GQcqZ[,14,5.24,3
G_mrQk,14,5.240196078431373,3
GCXsvK,14,5.242424242424242,3
GdSZH[,14,5.242424242424242,3
GEgZjW,14,5.242424242424242,3
Gk_ax{,14,5.242424242424242,3
G?lu`{,14,5.244791666666667,3
G?Dnrw,14,5.244897959183674,3
G?LuZs,14,5.244897959183674,3
G?Djvw,14,5.244897959183674,3
G@`Zrw,14,5.244897959183674,3
G?D~Rs,14,5.244897959183674,3
G?drrw,14,5.244897959183674,3
GIePZ[,14,5.2462311557788945,3
GcTpp[,14,5.2462311557788945,3
GOTpu[,14,5.2462311557788945,3
GGC}\s,14,5.248704663212435,3
GG_y|s,14,5.248704663212435,3
G_Kq~W,14,5.248704663212435,3
G?_zvk,14,5.248704663212435,3
G@H\uw,14,5.248704663212435,3
GgKo}[,14,5.248704663212435,3
G_KuZw,14,5.248704663212435,3
G?ozls,14,5.248704663212435,3
G_Oxvk,14,5.248704663212435,3
GKDH|w,14,5.248704663212435,3
GeKqX[,14,5.248704663212435,3
GGO{|s,14,5.248704663212435,3
G?W}ls,14,5.248704663212435,3
GIKs[{,14,5.248704663212435,3
GCT`|w,14,5.248704663212435,3
GAKu\[,14,5.248704663212435,3
GEOh|w,14,5.248704663212435,3
GCKq^[,14,5.248704663212435,3
G@DmvW,14,5.248730964467005,3
GkcqX[,14,5.25,3
G?ozno,14,5.252525252525253,3
GG`X~o,14,5.252525252525253,3
GADd~W,14,5.252525252525253,3
G?O~fw,14,5.252525252525253,3
G@Dk~o,14,5.252525252525253,3
GG@}ts,14,5.252525252525253,3
G@`ZvW,14,5.252525252525253,3
G``Dzw,14,5.252525252525253,3
G?drvW,14,5.252525252525253,3
GCdrZo,14,5.252525252525253,3
GbIG~K,14,5.253807106598985,3
G?G}~o,14,5.256281407035176,3
GBFLVK,14,5.256410256410256,3
GoSszW,14,5.256410256410256,3
GCNBZw,14,5.2565445026178015,3
GSDJZw,14,5.2565445026178015,3
G_`pzs,14,5.2565445026178015,3
G?ptjs,14,5.2565445026178015,3
GEIJZw,14,5.2565445026178015,3
Go]RG{,14,5.257425742574258,3
G?Lrrw,14,5.2594594594594595,3
GKoXzg,14,5.260204081632653,3
G?brrs,14,5.260204081632653,3
GBcmJ[,14,5.260204081632653,3
GAMuR[,14,5.260204081632653,3
GDoizg,14,5.260204081632653,3
GKoypk,14,5.260204081632653,3
GKG]^g,14,5.260204081632653,3
Go@X~o,14,5.260204081632653,3
GGcu^g,14,5.260204081632653,3
G@G\zw,14,5.261363636363637,3
G@GX~w,14,5.261363636363637,3
G@KtY{,14,5.261363636363637,3
G`GXzw,14,5.261363636363637,3
G?Pzp{,14,5.262569832402234,3
G?Srzw,14,5.262569832402234,3
G?@zr{,14,5.262569832402234,3
G`P`{{,14,5.2631578947368425,3
G@oZNk,14,5.2631578947368425,3
GDPdY{,14,5.2631578947368425,3
G@hZtg,14,5.2639593908629445,3
GJQXp[,14,5.265625,3
GALrS{,14,5.265625,3
G?Szno,14,5.265625,3
G?Lruw,14,5.265625,3
G@Ja}s,14,5.266666666666667,3
G?LuvW,14,5.266666666666667,3
G_Ku^g,14,5.266666666666667,3
GDhIzg,14,5.266666666666667,3
GGFB|w,14,5.267015706806283,3
G@dP^[,14,5.267015706806283,3
G?azrs,14,5.267015706806283,3
GCOztw,14,5.267015706806283,3
G?Yq|s,14,5.267015706806283,3
G_Ox~o,14,5.267015706806283,3
G@dTZ[,14,5.267015706806283,3
GCPdzw,14,5.267015706806283,3
G?Fbvw,14,5.267015706806283,3
G@JB}w,14,5.267015706806283,3
G?`rvs,14,5.267015706806283,3
GAH\tw,14,5.267015706806283,3
GBaJZw,14,5.267015706806283,3
G@IY~K,14,5.267015706806283,3
GCOx~o,14,5.267015706806283,3
G@QJnw,14,5.267015706806283,3
G@Qi|s,14,5.267015706806283,3
G?Iq~s,14,5.267015706806283,3
G?Wu|w,14,5.267015706806283,3
GCWZNk,14,5.267015706806283,3
G?St^w,14,5.267015706806283,3
G?Dlvw,14,5.267015706806283,3
G_[pm[,14,5.267015706806283,3
G?H\~g,14,5.267015706806283,3
GB`cz[,14,5.267015706806283,3
GCOjnw,14,5.267015706806283,3
G?Lu\s,14,5.267015706806283,3
G@Om|w,14,5.267015706806283,3
G@Ge}{,14,5.267015706806283,3
G?MJnk,14,5.267015706806283,3
G?YRnw,14,5.267015706806283,3
G?K}^c,14,5.267015706806283,3
G@DL^w,14,5.267015706806283,3
G@bJrw,14,5.267015706806283,3
G?Ku^k,14,5.267015706806283,3
GkY_w{,14,5.268041237113402,3
G`iiqk,14,5.268041237113402,3
G`iZQk,14,5.268041237113402,3
GFII^K,14,5.268041237113402,3
G`lak[,14,5.268041237113402,3
Gokqi[,14,5.268041237113402,3
GEEjR[,14,5.2712765957446805,3
GaC|R[,14,5.2712765957446805,3
G_Ox|s,14,5.271739130434782,3
GaCh|w,14,5.271739130434782,3
G_?zt{,14,5.271739130434782,3
G_Oxt{,14,5.271739130434782,3
G_Gy|s,14,5.271739130434782,3
G_KtY{,14,5.271739130434782,3
GaKp[{,14,5.271739130434782,3
GcCzrW,14,5.271794871794872,3
Go]ag{,14,5.274611398963731,3
G_urHs,14,5.274611398963731,3
G?dvVg,14,5.274611398963731,3
G_]uHs,14,5.274611398963731,3
G`Dcz[,14,5.275132275132275,3
GKJAx{,14,5.275132275132275,3
GPTSX{,14,5.275132275132275,3
GKWXm[,14,5.275132275132275,3
GICk|w,14,5.275132275132275,3
G`DdY{,14,5.275132275132275,3
GQLSZ[,14,5.275132275132275,3
GQdPZ[,14,5.275132275132275,3
GCHZvW,14,5.278350515463917,3
GAerR[,14,5.278350515463917,3
GALc~W,14,5.278350515463917,3
G`KtYw,14,5.28021978021978,3
GExHhk,14,5.28125,3
G?_z~g,14,5.281914893617022,3
G@W]Nk,14,5.281914893617022,3
G`GY~W,14,5.281914893617022,3
GAJczs,14,5.281914893617022,3
G?Ltuw,14,5.281914893617022,3
G@XT[{,14,5.281914893617022,3
GBQhs{,14,5.281914893617022,3
GKcizg,14,5.281914893617022,3
GGCm|w,14,5.281914893617022,3
G@Dmt[,14,5.281914893617022,3
GGQXvk,14,5.281914893617022,3
G@FJvW,14,5.281914893617022,3
G@iZrg,14,5.281914893617022,3
GGcuZw,14,5.281914893617022,3
GGMQ~W,14,5.281914893617022,3
GG]Pm[,14,5.281914893617022,3
GGNA|k,14,5.281914893617022,3
G@DNNw,14,5.281914893617022,3
G@S^L[,14,5.281914893617022,3
GCDfZw,14,5.281914893617022,3
G_G^fw,14,5.281914893617022,3
G_Ddzw,14,5.281914893617022,3
GIcsZ[,14,5.281914893617022,3
GAMa~W,14,5.281914893617022,3
GAHs~S,14,5.281914893617022,3
GAHc~s,14,5.281914893617022,3
Gr?Kz[,14,5.282051282051282,4
GsXPW{,14,5.282722513089006,3
G?C^^w,14,5.282722513089006,4
GqGW~K,14,5.283422459893048,3
GdKqY[,14,5.283422459893048,3
GcKqZ[,14,5.283422459893048,3
G?Rrts,14,5.284974093264249,3
G?Ur^o,14,5.284974093264249,3
GAIZ^o,14,5.284974093264249,3
GaMHnK,14,5.286458333333333,3
G?zTjo,14,5.2894736842105265,3
GsP@x{,14,5.2894736842105265,3
G?Pp~s,14,5.2896174863387975,3
GA`hzs,14,5.2896174863387975,3
G?Ozvk,14,5.2896174863387975,3
GIGX|w,14,5.2896174863387975,3
G?Rpzs,14,5.2896174863387975,3
GGCmzw,14,5.2896174863387975,3
G?Lrtw,14,5.2896174863387975,3
G?Lp~o,14,5.2896174863387975,3
G?djjs,14,5.2896174863387975,3
G?SvZw,14,5.2896174863387975,3
G?ppzs,14,5.2896174863387975,3
G?Sr^w,14,5.2896174863387975,3
GADlZs,14,5.2896174863387975,3
GACj^w,14,5.2896174863387975,3
GHEIzw,14,5.2896174863387975,3
G?NRrw,14,5.2896174863387975,3
GiGXxw,14,5.2896174863387975,3
GAIZrw,14,5.2896174863387975,3
GAHkzs,14,5.2896174863387975,3
G@YQzw,14,5.2896174863387975,3
G?Tljs,14,5.2896174863387975,3
G@hQzw,14,5.2896174863387975,3
G`MQ^K,14,5.290322580645161,3
GcSpzW,14,5.290322580645161,3
GDPkvK,14,5.290322580645161,3
GDYQ^K,14,5.290322580645161,3
GdSqX[,14,5.290322580645161,3
GqGUX{,14,5.290322580645161,3
GIE\R[,14,5.290322580645161,3
G?Nefs,14,5.290322580645161,3
G_[sj[,14,5.290322580645161,3
G_kqj[,14,5.290322580645161,3
G?Szrk,14,5.293103448275862,3
GAOxr{,14,5.293103448275862,3
G@HYzs,14,5.293103448275862,3
GGMU^g,14,5.293193717277487,3
GCwqzg,14,5.293193717277487,3
GCO~Vg,14,5.293193717277487,3
G@Fb]s,14,5.297297297297297,3
GALfK{,14,5.297297297297297,3
G`^@k[,14,5.297297297297297,3
GEkZJK,14,5.297297297297297,3
GHQXu[,14,5.297297297297297,3
GGspm[,14,5.297297297297297,3
G@Y]`{,14,5.297297297297297,3
GWSXm[,14,5.297297297297297,3
G?Lutw,14,5.297297297297297,3
GAUtR[,14,5.297297297297297,3
G`G]^g,14,5.297297297297297,3
G?ozfk,14,5.297297297297297,3
GKtHhk,14,5.297297297297297,3
GGssj[,14,5.297297297297297,3
GIHc{{,14,5.297297297297297,3
G@KrY{,14,5.2976190476190474,3
GOTP\{,14,5.298342541436464,3
G?QX~s,14,5.298342541436464,3
GGeRX{,14,5.298342541436464,3
G?Ezu[,14,5.298342541436464,3
G?EzvK,14,5.298342541436464,3
GCOzs{,14,5.298342541436464,3
G@Ku][,14,5.298342541436464,3
G@`Lzw,14,5.298342541436464,3
G?Ss~w,14,5.298342541436464,3
GG_{zs,14,5.298342541436464,3
G?MJm{,14,5.298342541436464,3
GAG]|w,14,5.298342541436464,3
G?EZ^s,14,5.298342541436464,3
G`Oxu[,14,5.298342541436464,3
GDPH|w,14,5.298342541436464,3
G?N@~w,14,5.298342541436464,3
G@`H~w,14,5.298342541436464,3
G?`|rk,14,5.298342541436464,3
GCdbZw,14,5.298342541436464,3
GAIH~w,14,5.298342541436464,3
G?hP~w,14,5.298342541436464,3
G?`rt{,14,5.298342541436464,3
G@IYu{,14,5.298342541436464,3
G?otzw,14,5.298342541436464,3
G?ddzw,14,5.298342541436464,3
GA_j|w,14,5.298342541436464,3
G?bXzs,14,5.298342541436464,3
G@`Jnw,14,5.298342541436464,3
G?mzbc,14,5.298342541436464,3
G?C~Ns,14,5.298342541436464,3
G?Azu{,14,5.298342541436464,3
G?_zns,14,5.298342541436464,3
G?`p~s,14,5.298342541436464,3
G@O}\s,14,5.298342541436464,3
GAIi|s,14,5.298342541436464,3
G?AZ~s,14,5.298342541436464,3
G?ornw,14,5.298342541436464,3
G@`uZs,14,5.298342541436464,3
G?Ku]{,14,5.298342541436464,3
GACl^w,14,5.298342541436464,3
G?cz]k,14,5.298342541436464,3
G`IYp{,14,5.3,3
G?dnbw,14,5.3,3
G`GY|w,14,5.3,3
G?Xs|s,14,5.301075268817204,3
G?Lut[,14,5.301075268817204,3
